step,train/loss,train/grad_norm,train/lr,train/now_ce,train/real_ce,train/world_ce,train/consistency,train/delta,train/now_value,train/world_value
240,8.037626266479492,8.172082901000977,9.412456730208357e-05,3.9732320308685303,4.033795356750488,4.075454235076904,0.0019062623614445329,0.0029783635400235653,0.49475154280662537,0.4930883049964905
241,7.638596534729004,7.181169509887695,9.407654937382264e-05,3.8328123092651367,3.7836501598358154,3.8082127571105957,0.0019516334868967533,0.0029745250940322876,0.4872683882713318,0.49258631467819214
242,7.773741722106934,6.858920574188232,9.402834907047515e-05,3.8381152153015137,3.9274463653564453,3.9234871864318848,0.0020072779152542353,0.003072417341172695,0.5118019580841064,0.5239068269729614
243,7.51117467880249,6.878421783447266,9.397996660347126e-05,3.7492523193359375,3.7242431640625,3.7792506217956543,0.001820051809772849,0.0032674125395715237,0.49414390325546265,0.4995150566101074
244,7.889127731323242,16.38264274597168,9.393140218504012e-05,3.946338653564453,3.938209056854248,3.9285216331481934,0.001587867271155119,0.0031237276270985603,0.5076767206192017,0.5126119256019592
245,7.727123260498047,6.031495094299316,9.388265602820904e-05,3.8620975017547607,3.8333165645599365,3.877674102783203,0.0013557923957705498,0.0034094315487891436,0.5040398240089417,0.5010260939598083
246,7.651740074157715,6.08771276473999,9.383372834680251e-05,3.8182754516601562,3.816647529602051,3.831991195678711,0.001588285667821765,0.0029843440279364586,0.5293565392494202,0.5258357524871826
247,7.72423791885376,14.728365898132324,9.378461935544128e-05,3.844398021697998,3.8521883487701416,3.880869150161743,0.002827852964401245,0.0038278864230960608,0.5138309597969055,0.5076034665107727
248,7.70635461807251,7.990519046783447,9.373532926954141e-05,3.8280646800994873,3.864217519760132,3.867527484893799,0.002864693058654666,0.0033439467661082745,0.48816996812820435,0.489938884973526
249,7.715273857116699,7.117465496063232,9.368585830531332e-05,3.857816696166992,3.8313095569610596,3.8661017417907715,0.0016606674762442708,0.002715284237638116,0.49844518303871155,0.4990614950656891
250,7.982224941253662,7.424982070922852,9.363620667976088e-05,3.985898017883301,4.0009260177612305,3.971714496612549,0.0017301961779594421,0.0032730582170188427,0.5090354681015015,0.5059465169906616
251,7.781458854675293,18.7076416015625,9.35863746106804e-05,3.8695788383483887,3.9006600379943848,3.896411895751953,0.002852483419701457,0.003819527104496956,0.49309250712394714,0.49930670857429504
252,7.946737289428711,19.432857513427734,9.35363623166597e-05,3.9742016792297363,3.952354669570923,3.9655253887176514,0.002612294629216194,0.0041854241862893105,0.49837198853492737,0.5012558698654175
253,7.840047836303711,4.908725261688232,9.348617001707722e-05,3.926936626434326,3.9001669883728027,3.9042787551879883,0.00222144671715796,0.003223021747544408,0.4942731261253357,0.5020774602890015
254,7.861205101013184,7.242928981781006,9.343579793210089e-05,3.9316189289093018,3.9325413703918457,3.8963987827301025,0.003240693360567093,0.004317498300224543,0.4869270920753479,0.49473264813423157
255,7.729648590087891,10.32344913482666,9.338524628268735e-05,3.8263728618621826,3.891251802444458,3.893203020095825,0.00233753165230155,0.0031866903882473707,0.4893378019332886,0.4863649904727936
256,7.826168060302734,9.121095657348633,9.333451529058085e-05,3.9003963470458984,3.8995158672332764,3.9329934120178223,0.0017509260214865208,0.003007424296811223,0.5126206874847412,0.5167012214660645
257,7.779782295227051,10.302298545837402,9.328360517831235e-05,3.8841280937194824,3.8751308917999268,3.897282123565674,0.001562977209687233,0.003160929773002863,0.5216997861862183,0.5305368304252625
258,7.741398811340332,8.776036262512207,9.32325161691985e-05,3.8671987056732178,3.8673558235168457,3.8629255294799805,0.001994798192754388,0.002534909639507532,0.5286146402359009,0.5318342447280884
259,7.628054141998291,6.322127819061279,9.31812484873407e-05,3.7861862182617188,3.8226540088653564,3.8464603424072266,0.0016116586048156023,0.002043610904365778,0.5152926445007324,0.5259740352630615
260,8.088546752929688,6.362565994262695,9.312980235762409e-05,4.009356498718262,4.059050559997559,4.075544357299805,0.0024595053400844336,0.0034863962791860104,0.4963940382003784,0.4900781512260437
261,7.604893207550049,9.586575508117676,9.307817800571654e-05,3.8142595291137695,3.769930362701416,3.792966842651367,0.0018803515704348683,0.0027123393956571817,0.47701603174209595,0.4836743474006653
262,7.57144021987915,10.675718307495117,9.302637565806774e-05,3.779712677001953,3.773306131362915,3.7917230129241943,0.001973235746845603,0.0026334142312407494,0.4976730942726135,0.5038875341415405
263,7.93023681640625,9.015144348144531,9.297439554190811e-05,3.9582316875457764,3.970428228378296,3.9571056365966797,0.002189235994592309,0.001929925405420363,0.5186277627944946,0.5292187929153442
264,7.739219665527344,8.047155380249023,9.292223788524788e-05,3.847698926925659,3.882418155670166,3.877039670944214,0.002011647215113044,0.0038842246867716312,0.5016952753067017,0.5116530656814575
265,7.7771220207214355,5.823663234710693,9.286990291687607e-05,3.860912799835205,3.905801296234131,3.905233383178711,0.0019431072287261486,0.003403013339266181,0.4870533347129822,0.49961400032043457
266,7.513068199157715,6.496309757232666,9.281739086635942e-05,3.746523380279541,3.7412502765655518,3.7765023708343506,0.0017741264309734106,0.0020601933356374502,0.4843427538871765,0.49138057231903076
267,7.666584014892578,8.887648582458496,9.276470196404148e-05,3.839139223098755,3.8074028491973877,3.826169967651367,0.002034667879343033,0.003294373396784067,0.483580619096756,0.49112069606781006
268,7.838658809661865,8.243447303771973,9.271183644104157e-05,3.8948278427124023,3.9298200607299805,3.9385247230529785,0.001827443833462894,0.0030016000382602215,0.4930911660194397,0.49659204483032227
269,7.567930221557617,6.299639701843262,9.265879452925373e-05,3.770841598510742,3.7804205417633057,3.7924134731292725,0.0022699523251503706,0.0030657171737402678,0.504984974861145,0.5030475854873657
270,7.569765567779541,8.278096199035645,9.260557646134574e-05,3.7645034790039062,3.79267954826355,3.7969565391540527,0.002199959708377719,0.003022147575393319,0.5082051753997803,0.5160475969314575
271,7.694941520690918,12.560970306396484,9.255218247075807e-05,3.834744930267334,3.839205265045166,3.861771821975708,0.0016693805810064077,0.003184540430083871,0.5290012955665588,0.5365387797355652
272,7.793319225311279,11.772698402404785,9.24986127917029e-05,3.9038543701171875,3.874889612197876,3.8850433826446533,0.0018098370637744665,0.0029395336750894785,0.49595141410827637,0.5042755603790283
273,7.546476364135742,5.4211039543151855,9.244486765916305e-05,3.7585690021514893,3.7784535884857178,3.778437614440918,0.001892278902232647,0.0028386448975652456,0.4935058057308197,0.5026885271072388
274,7.723926544189453,11.778166770935059,9.239094730889095e-05,3.8465561866760254,3.871614933013916,3.8577473163604736,0.002866869792342186,0.003477571066468954,0.474633127450943,0.48237958550453186
275,7.478213310241699,6.349828243255615,9.233685197740765e-05,3.7150163650512695,3.739469051361084,3.7665581703186035,0.0023937977384775877,0.0026978440582752228,0.479434609413147,0.4853053390979767
276,7.737306118011475,6.153132915496826,9.228258190200174e-05,3.839496612548828,3.888502836227417,3.8899645805358887,0.0015765954740345478,0.0027113535907119513,0.5048600435256958,0.5039044618606567
277,7.592138290405273,6.645928859710693,9.222813732072831e-05,3.770822763442993,3.7990214824676514,3.823620080947876,0.0019518524641171098,0.003045562654733658,0.5076360106468201,0.5097246170043945
278,7.809353351593018,9.651171684265137,9.217351847240795e-05,3.897428512573242,3.892439126968384,3.9089128971099854,0.001755561912432313,0.0038690248038619757,0.5318707227706909,0.5333777666091919
279,7.740719318389893,7.642803192138672,9.211872559662563e-05,3.860582113265991,3.8797028064727783,3.8638980388641357,0.0016324232565239072,0.0025359303690493107,0.502410888671875,0.5065499544143677
280,7.722712516784668,9.330687522888184,9.206375893372973e-05,3.838287830352783,3.848005533218384,3.8964264392852783,0.002382475882768631,0.0037220148369669914,0.48784494400024414,0.4877653121948242
281,7.491594314575195,6.353832721710205,9.200861872483091e-05,3.7057976722717285,3.764801263809204,3.7879858016967773,0.001745210262015462,0.0029564653523266315,0.49215826392173767,0.4972130358219147
282,7.529586315155029,9.490976333618164,9.19533052118011e-05,3.736950397491455,3.786997079849243,3.7727880477905273,0.0028072260320186615,0.003564540995284915,0.49078673124313354,0.4838946461677551
283,7.603403091430664,5.739023208618164,9.189781863727245e-05,3.7963011264801025,3.806096315383911,3.7894749641418457,0.001911695348098874,0.002746542450040579,0.5172046422958374,0.5195035934448242
284,7.586910724639893,8.50104808807373,9.18421592446362e-05,3.780207872390747,3.7970030307769775,3.8007829189300537,0.0018295419868081808,0.0020753005519509315,0.5187414288520813,0.5212793350219727
285,7.584377765655518,4.400857925415039,9.178632727804168e-05,3.7874982357025146,3.776557207107544,3.798349142074585,0.0018032355001196265,0.002909986535087228,0.5057608485221863,0.5054492950439453
286,7.608616828918457,6.816649436950684,9.173032298239523e-05,3.8094520568847656,3.7892189025878906,3.7882447242736816,0.0023597932886332273,0.0028568245470523834,0.48915988206863403,0.4904099702835083
287,7.498289585113525,7.775821685791016,9.167414660335907e-05,3.7065672874450684,3.766599178314209,3.79048490524292,0.00212037842720747,0.004469624254852533,0.47582876682281494,0.4747854769229889
288,7.836634159088135,12.220211029052734,9.161779838735029e-05,3.889357089996338,3.918945550918579,3.9527475833892822,0.002071103546768427,0.0036441951524466276,0.4930976331233978,0.49938616156578064
289,7.83306884765625,11.576178550720215,9.156127858153975e-05,3.881333112716675,3.919811487197876,3.9588515758514404,0.0021250518038868904,0.00407683989033103,0.49791648983955383,0.5091939568519592
290,7.757786750793457,9.660181999206543,9.150458743385094e-05,3.824714183807373,3.918536424636841,3.9222471714019775,0.0025621571112424135,0.003778433194383979,0.504250168800354,0.5039262771606445
291,7.662747383117676,10.518035888671875,9.1447725192959e-05,3.8171253204345703,3.8380722999572754,3.8301711082458496,0.002915473422035575,0.00283474731259048,0.4981769323348999,0.49507319927215576
292,8.003992080688477,5.971644878387451,9.13906921082895e-05,3.9894802570343018,3.994267225265503,4.014230728149414,0.0021602725610136986,0.0029711241368204355,0.5076621770858765,0.5057741403579712
293,7.645638942718506,9.919227600097656,9.133348843001747e-05,3.808236598968506,3.8076119422912598,3.8435771465301514,0.0021699017379432917,0.003733846126124263,0.5149019360542297,0.5188537240028381
294,7.524831295013428,7.505430698394775,9.127611440906624e-05,3.7616074085235596,3.724609851837158,3.7790956497192383,0.002955532865598798,0.0027302452363073826,0.5063461065292358,0.5099035501480103
295,7.532960414886475,8.47647762298584,9.121857029710633e-05,3.7649405002593994,3.7485575675964355,3.7628965377807617,0.0024355407804250717,0.003710884600877762,0.4991317391395569,0.5073047876358032
296,7.436541557312012,6.625220775604248,9.116085634655437e-05,3.696389675140381,3.714618682861328,3.741273880004883,0.0024804705753922462,0.0036223495844751596,0.5055390000343323,0.5053616762161255
297,7.597467422485352,9.496662139892578,9.110297281057196e-05,3.7850024700164795,3.803292989730835,3.7999427318573,0.0023491636384278536,0.0030743053648620844,0.49327313899993896,0.49351420998573303
298,7.747178077697754,8.984889030456543,9.104491994306464e-05,3.828902244567871,3.9097719192504883,3.9077439308166504,0.0020078655797988176,0.002750934334471822,0.4985600411891937,0.4962403178215027
299,7.505443096160889,6.739864349365234,9.098669799868068e-05,3.7239251136779785,3.7637293338775635,3.7797679901123047,0.002081319224089384,0.0028033938724547625,0.5088199973106384,0.5037528276443481
300,7.569619178771973,16.011295318603516,9.092830723281e-05,3.778646230697632,3.7624049186706543,3.793398141860962,0.0023262971080839634,0.004209436476230621,0.49263548851013184,0.4885770082473755
301,7.52338171005249,9.433443069458008,9.086974790158307e-05,3.74729585647583,3.7784314155578613,3.756953477859497,0.0020414257887750864,0.0021551887039095163,0.5169562101364136,0.5169723033905029
302,7.494182109832764,8.737661361694336,9.081102026186979e-05,3.740309715270996,3.7320973873138428,3.753606081008911,0.0023745715152472258,0.0031356506515294313,0.5149064064025879,0.5190916657447815
303,7.8413166999816895,11.562689781188965,9.075212457127829e-05,3.8993611335754395,3.915168523788452,3.947700023651123,0.0022255806252360344,0.0030350179877132177,0.5293842554092407,0.5396542549133301
304,7.809808731079102,19.749378204345703,9.06930610881539e-05,3.8752658367156982,3.8931074142456055,3.947420597076416,0.0027476465329527855,0.00439215824007988,0.5124489665031433,0.5254538059234619
305,7.6064300537109375,11.195403099060059,9.063383007157794e-05,3.8050990104675293,3.7612667083740234,3.819631814956665,0.0023078599479049444,0.0031330205965787172,0.5130056142807007,0.5088129639625549
306,7.5466413497924805,7.57988166809082,9.057443178136665e-05,3.7817201614379883,3.733823776245117,3.7690064907073975,0.002600480103865266,0.004152628593146801,0.47113701701164246,0.4835355281829834
307,7.652462482452393,12.693229675292969,9.051486647806995e-05,3.803325891494751,3.838062286376953,3.8312036991119385,0.0029789493419229984,0.004273026715964079,0.45797061920166016,0.47551774978637695
308,7.647015571594238,11.085923194885254,9.045513442297045e-05,3.7803103923797607,3.834986925125122,3.878542900085449,0.0020735813304781914,0.002896656049415469,0.4571375250816345,0.4653584063053131
309,7.522264003753662,18.502595901489258,9.039523587808213e-05,3.7445740699768066,3.743565797805786,3.7930283546447754,0.001891190535388887,0.002805534517392516,0.4890638291835785,0.49535930156707764
310,7.542468547821045,9.950322151184082,9.033517110614932e-05,3.767296314239502,3.735755443572998,3.797457218170166,0.0014213531976565719,0.0028617247007787228,0.5297799110412598,0.5405343770980835
311,7.715803146362305,10.398944854736328,9.027494037064551e-05,3.8364107608795166,3.8472166061401367,3.8928072452545166,0.0019482269417494535,0.0027421554550528526,0.5334557294845581,0.5394522547721863
312,7.478128910064697,10.019434928894043,9.021454393577217e-05,3.7307257652282715,3.750732660293579,3.726637125015259,0.0019747584592550993,0.002384473569691181,0.5299981832504272,0.5399022698402405
313,7.363198757171631,5.693638324737549,9.01539820664576e-05,3.668330192565918,3.6763784885406494,3.692795753479004,0.0021370239555835724,0.003003742080181837,0.5015157461166382,0.5147491693496704
314,7.69004487991333,7.742274284362793,9.009325502835582e-05,3.834587574005127,3.8395159244537354,3.850090980529785,0.002285657450556755,0.0030411866027861834,0.4900350570678711,0.49725663661956787
315,7.7469305992126465,8.855857849121094,9.003236308784528e-05,3.8562493324279785,3.872784376144409,3.8862507343292236,0.0021031396463513374,0.003478855127468705,0.47611203789711,0.49183210730552673
316,7.430640697479248,9.652244567871094,8.997130651202787e-05,3.6767570972442627,3.7387895584106445,3.7452430725097656,0.002508557867258787,0.0034247790463268757,0.47503602504730225,0.48338353633880615
317,7.541245937347412,8.311176300048828,8.991008556872757e-05,3.75161075592041,3.78511381149292,3.7724010944366455,0.0025586821138858795,0.0028801860753446817,0.48583364486694336,0.4893869459629059
318,7.460822105407715,6.1703081130981445,8.98487005264894e-05,3.7272276878356934,3.7222235202789307,3.7259249687194824,0.0021685236133635044,0.0025917747989296913,0.4907892942428589,0.4989522695541382
319,7.6180806159973145,10.19260025024414,8.978715165457819e-05,3.7982678413391113,3.800508499145508,3.815671920776367,0.0017359480261802673,0.004125319421291351,0.5139979124069214,0.5181546211242676
320,7.59987211227417,8.193846702575684,8.972543922297739e-05,3.7962327003479004,3.7946600914001465,3.7928860187530518,0.00202783546410501,0.002905647037550807,0.5160733461380005,0.5235434770584106
321,7.76366662979126,13.787577629089355,8.966356350238792e-05,3.8674418926239014,3.865142822265625,3.906644344329834,0.0022584523539990187,0.002906796522438526,0.5124579071998596,0.5104429721832275
322,7.604924201965332,12.103434562683105,8.960152476422698e-05,3.771568775177002,3.8254806995391846,3.8228209018707275,0.0022113951854407787,0.0023912135511636734,0.5089312791824341,0.5133481025695801
323,7.533221244812012,9.186434745788574,8.953932328062683e-05,3.809925079345703,3.7118630409240723,3.715085029602051,0.002135769696906209,0.002775318454951048,0.4908909797668457,0.5067580342292786
324,7.5042548179626465,8.130328178405762,8.94769593244336e-05,3.76347017288208,3.7339205741882324,3.7256810665130615,0.002422021236270666,0.003069913713261485,0.47886350750923157,0.48288828134536743
325,7.614686489105225,6.630397319793701,8.941443316920609e-05,3.8044700622558594,3.793159246444702,3.80495023727417,0.0025243337731808424,0.0030562228057533503,0.49787402153015137,0.5032724142074585
326,7.529293060302734,7.434795379638672,8.935174508921464e-05,3.730814218521118,3.7734882831573486,3.803548574447632,0.0022084712982177734,0.002771607367321849,0.507550835609436,0.5172343850135803
327,7.396109104156494,10.365998268127441,8.928889535943982e-05,3.7030515670776367,3.677285671234131,3.6847496032714844,0.0022188182920217514,0.0038012252189219,0.5276578664779663,0.532331109046936
328,7.209573745727539,6.919794082641602,8.922588425557131e-05,3.588803768157959,3.625014305114746,3.601569414138794,0.0018228995613753796,0.0019160705851390958,0.5125879049301147,0.5103300213813782
329,7.48920202255249,11.610316276550293,8.916271205400663e-05,3.731433629989624,3.747565746307373,3.7467918395996094,0.0021318644285202026,0.0031629179138690233,0.48697221279144287,0.49341633915901184
330,7.512846946716309,9.381942749023438,8.909937903184996e-05,3.759652614593506,3.7297115325927734,3.7504680156707764,0.0025976260658353567,0.003954654093831778,0.4883272647857666,0.49985653162002563
331,7.372669219970703,8.85573959350586,8.903588546691091e-05,3.6984987258911133,3.6352100372314453,3.6775457859039307,0.003375615458935499,0.005520801525563002,0.497452974319458,0.4935615360736847
332,7.52539587020874,11.08183765411377,8.897223163770334e-05,3.7354140281677246,3.760342836380005,3.7974815368652344,0.001878634444437921,0.0036562406457960606,0.5070687532424927,0.5162396430969238
333,7.440235614776611,8.369149208068848,8.890841782344408e-05,3.6993651390075684,3.7245757579803467,3.7266829013824463,0.0033236811868846416,0.004296805243939161,0.5151357054710388,0.513441264629364
334,7.373122215270996,7.823706150054932,8.884444430405174e-05,3.685762405395508,3.673959732055664,3.6764254570007324,0.002315985271707177,0.003767548594623804,0.49595338106155396,0.49879205226898193
335,7.3679890632629395,12.433389663696289,8.878031136014547e-05,3.6705098152160645,3.6556296348571777,3.715701103210449,0.002276912098750472,0.0036301380023360252,0.5051628947257996,0.5102832317352295
336,7.509886741638184,9.774815559387207,8.871601927304373e-05,3.7222096920013428,3.7498486042022705,3.8047804832458496,0.0017327471869066358,0.003448432544246316,0.49872589111328125,0.5111097693443298
337,7.454944133758545,10.051416397094727,8.86515683247631e-05,3.7305262088775635,3.7064719200134277,3.718001127243042,0.0021568341180682182,0.003933974541723728,0.46809694170951843,0.47363194823265076
338,7.475932598114014,11.972216606140137,8.858695879801693e-05,3.7397308349609375,3.6942672729492188,3.7534942626953125,0.002095515141263604,0.004065008368343115,0.46113693714141846,0.47289949655532837
339,7.657751560211182,10.593348503112793,8.852219097621424e-05,3.8229448795318604,3.814793109893799,3.8342037200927734,0.0025327762123197317,0.002621450461447239,0.5086032152175903,0.5079483985900879
340,7.536718368530273,10.573759078979492,8.845726514345837e-05,3.7581591606140137,3.7613742351531982,3.7750535011291504,0.00196483894251287,0.0032080404926091433,0.5137693285942078,0.5237795114517212
341,7.1968207359313965,8.38548755645752,8.839218158454581e-05,3.5972585678100586,3.596116542816162,3.585932731628418,0.0017092017224058509,0.0025593594182282686,0.5269061326980591,0.5271073579788208
342,7.525791645050049,10.287240028381348,8.832694058496488e-05,3.7724170684814453,3.737699508666992,3.750877618789673,0.002059399615973234,0.002483631018549204,0.4933347702026367,0.5026310086250305
343,7.631560802459717,9.46312427520752,8.82615424308945e-05,3.8151168823242188,3.810128688812256,3.795865058898926,0.003207550384104252,0.0035160507541149855,0.4901840090751648,0.4964119791984558
344,7.629875659942627,15.51364803314209,8.8195987409203e-05,3.7931618690490723,3.8323755264282227,3.8196210861206055,0.0024705284740775824,0.002887131180614233,0.5135834217071533,0.5156228542327881
345,7.568876266479492,16.722604751586914,8.813027580744677e-05,3.765859842300415,3.7691004276275635,3.8179657459259033,0.0017801678040996194,0.0029613131191581488,0.514701247215271,0.516181230545044
346,7.309659481048584,11.401911735534668,8.806440791386904e-05,3.634523868560791,3.666346549987793,3.665700912475586,0.0016122570959851146,0.002943785395473242,0.510159969329834,0.5121974945068359
347,7.512087345123291,9.330460548400879,8.799838401739862e-05,3.7276134490966797,3.7633860111236572,3.7854373455047607,0.0021216205786913633,0.002909350674599409,0.4791904091835022,0.4807162284851074
348,7.454317569732666,7.136535167694092,8.793220440764861e-05,3.7011852264404297,3.7442972660064697,3.7396252155303955,0.002141740871593356,0.003443962661549449,0.4963362514972687,0.49706193804740906
349,7.3994951248168945,10.638776779174805,8.786586937491516e-05,3.6659622192382812,3.699448823928833,3.735198497772217,0.0034370676148682833,0.00466768816113472,0.5080352425575256,0.5174914598464966
350,7.697133541107178,11.949187278747559,8.779937921017619e-05,3.829218626022339,3.8816466331481934,3.8277883529663086,0.002556850668042898,0.004041978158056736,0.5140157341957092,0.5186156034469604
351,7.398281097412109,12.183162689208984,8.773273420509007e-05,3.6756935119628906,3.7060961723327637,3.7121825218200684,0.0031363649759441614,0.00358741357922554,0.5082409381866455,0.5183162093162537
352,7.682120323181152,15.532365798950195,8.766593465199441e-05,3.8084163665771484,3.8626389503479004,3.8531546592712402,0.0033594693522900343,0.004544076509773731,0.5058977007865906,0.5050859451293945
353,7.317094326019287,16.397480010986328,8.759898084390474e-05,3.6340672969818115,3.670630931854248,3.6651625633239746,0.0031204689294099808,0.004444769583642483,0.4933757781982422,0.4935075044631958
354,7.567643165588379,14.451414108276367,8.75318730745132e-05,3.809436082839966,3.7248613834381104,3.7605855464935303,0.0031739911064505577,0.004567722789943218,0.4646148681640625,0.46779730916023254
355,7.393891334533691,13.968463897705078,8.746461163818734e-05,3.6960859298706055,3.691383123397827,3.6811490058898926,0.002443054923787713,0.003326618578284979,0.4855954051017761,0.4910271167755127
356,7.4386305809021,8.914837837219238,8.739719682996867e-05,3.6863174438476562,3.731919288635254,3.750798225402832,0.002503466559574008,0.002973786788061261,0.49547886848449707,0.4903596043586731
357,7.523033618927002,13.411605834960938,8.732962894557154e-05,3.7725658416748047,3.7369556427001953,3.74251389503479,0.0022432315163314342,0.00312334718182683,0.5114865899085999,0.5139557719230652
358,7.504805564880371,12.840066909790039,8.726190828138176e-05,3.726931095123291,3.752023696899414,3.7813289165496826,0.0021298271603882313,0.0034692103508859873,0.513541579246521,0.5175833702087402
359,7.396885395050049,14.456806182861328,8.719403513445531e-05,3.6696643829345703,3.7036473751068115,3.7282841205596924,0.00266393949277699,0.0029636984691023827,0.5198382139205933,0.5234413146972656
360,7.214276313781738,6.288968086242676,8.712600980251699e-05,3.57560658454895,3.6362438201904297,3.620969533920288,0.002497157547622919,0.0025344511959701777,0.4944606423377991,0.5011119842529297
361,7.301258087158203,14.145391464233398,8.705783258395919e-05,3.644735336303711,3.6305394172668457,3.6609599590301514,0.0023522675037384033,0.0030344200786203146,0.4838373064994812,0.4870132803916931
362,7.470149517059326,21.05194091796875,8.698950377784055e-05,3.7384819984436035,3.713308095932007,3.730217218399048,0.0018479705322533846,0.0031044569332152605,0.4718795418739319,0.4749397039413452
363,7.287832260131836,10.925114631652832,8.692102368388464e-05,3.638350009918213,3.649566888809204,3.6242387294769287,0.003207999048754573,0.0030817894730716944,0.4988238215446472,0.502128005027771
364,7.443173885345459,10.738924026489258,8.685239260247867e-05,3.7050046920776367,3.7317473888397217,3.7208611965179443,0.002790325554087758,0.003142131492495537,0.5155845880508423,0.508726179599762
365,7.451166152954102,8.222808837890625,8.678361083467214e-05,3.6898317337036133,3.743908643722534,3.7550911903381348,0.0027985763736069202,0.0031184281688183546,0.49047333002090454,0.5012372732162476
366,7.520974159240723,8.18370532989502,8.67146786821755e-05,3.730722188949585,3.7517080307006836,3.8072993755340576,0.002580267144367099,0.0027939225547015667,0.48258176445961,0.48633402585983276
367,7.471993446350098,9.358762741088867,8.664559644735893e-05,3.7117135524749756,3.719292640686035,3.777107000350952,0.0026990242768079042,0.0033410005271434784,0.49331456422805786,0.4989436864852905
368,7.3454389572143555,12.333850860595703,8.65763644332509e-05,3.6265058517456055,3.6948819160461426,3.7196409702301025,0.0023073109332472086,0.0035284841433167458,0.49908962845802307,0.5017417669296265
369,7.378782272338867,11.267803192138672,8.650698294353688e-05,3.6663901805877686,3.7021193504333496,3.702716112136841,0.002460026415064931,0.0025273486971855164,0.4916076958179474,0.49624109268188477
370,7.4239678382873535,19.620574951171875,8.643745228255806e-05,3.726302146911621,3.6841025352478027,3.6928555965423584,0.0018068902427330613,0.002786151599138975,0.5056816339492798,0.5137361288070679
371,7.4694719314575195,7.564727306365967,8.636777275530992e-05,3.7298784255981445,3.7015492916107178,3.7563700675964355,0.002740041585639119,0.00257653440348804,0.520943284034729,0.5309014320373535
372,7.283212661743164,16.728540420532227,8.629794466744097e-05,3.607670783996582,3.650329828262329,3.678772211074829,0.0023492455948144197,0.0031464435160160065,0.5215962529182434,0.5178858041763306
373,7.454914569854736,11.125322341918945,8.622796832525132e-05,3.69783878326416,3.7294037342071533,3.7533156871795654,0.0031476623844355345,0.004710328299552202,0.4983271062374115,0.5075168013572693
374,7.521449089050293,10.270414352416992,8.615784403569149e-05,3.7432219982147217,3.757662296295166,3.7770607471466064,0.0017704161582514644,0.0036623806226998568,0.5204854011535645,0.5188937187194824
375,7.79927396774292,15.820606231689453,8.608757210636089e-05,3.8965799808502197,3.8749053478240967,3.9088966846466064,0.0023850498255342245,0.0030114101245999336,0.5221864581108093,0.5303323268890381
376,7.509647846221924,15.825722694396973,8.601715284550662e-05,3.7601089477539062,3.7198710441589355,3.7500736713409424,0.0033946416806429625,0.0038886794354766607,0.48496493697166443,0.4887847602367401
377,7.385464668273926,9.76842212677002,8.5946586562022e-05,3.695376396179199,3.6641616821289062,3.689023971557617,0.0025677953381091356,0.004179937765002251,0.4763404130935669,0.4885749816894531
378,7.240440368652344,13.304774284362793,8.587587356544524e-05,3.6052279472351074,3.6171462535858154,3.6255602836608887,0.002247996162623167,0.004681305028498173,0.48519712686538696,0.4949418306350708
379,7.544941425323486,10.391170501708984,8.580501416595816e-05,3.7730233669281006,3.744612693786621,3.7711002826690674,0.0030157025903463364,0.004015118815004826,0.4837239980697632,0.49149537086486816
380,7.421412944793701,9.338582992553711,8.573400867438475e-05,3.6975462436676025,3.7222180366516113,3.6995434761047363,0.0021669683046638966,0.0043258266523480415,0.5076055526733398,0.5166402459144592
381,7.4854960441589355,11.910062789916992,8.566285740218985e-05,3.747727870941162,3.721545934677124,3.7296078205108643,0.0028032425325363874,0.0032923822291195393,0.5097681879997253,0.5137856006622314
382,7.417376518249512,13.96609878540039,8.559156066147772e-05,3.710808038711548,3.6945438385009766,3.6969430446624756,0.002251303754746914,0.003161244560033083,0.5123953223228455,0.5185794830322266
383,7.4196248054504395,10.96678352355957,8.552011876499078e-05,3.722599983215332,3.6917662620544434,3.683157205581665,0.002025402383878827,0.0027560205198824406,0.5293666124343872,0.529079794883728
384,7.252264022827148,9.273311614990234,8.544853202610812e-05,3.598263740539551,3.6352953910827637,3.6512749195098877,0.002574488054960966,0.002783054020255804,0.5350461006164551,0.5382333993911743
385,7.431257247924805,12.677331924438477,8.53768007588442e-05,3.671569347381592,3.736896276473999,3.762181282043457,0.002474643988534808,0.002599886152893305,0.5173493027687073,0.5310573577880859
386,7.367864608764648,15.283068656921387,8.530492527784747e-05,3.677274703979492,3.672700881958008,3.686891555786133,0.002075904281809926,0.0033209072425961494,0.5074578523635864,0.5125387907028198
387,7.531771183013916,6.5822930335998535,8.523290589839894e-05,3.778268814086914,3.7387959957122803,3.7430520057678223,0.002373682102188468,0.0039155371487140656,0.47965970635414124,0.48581019043922424
388,7.277918815612793,17.47228240966797,8.516074293641083e-05,3.6288607120513916,3.6230900287628174,3.650205135345459,0.0026988789904862642,0.0035060911905020475,0.46894189715385437,0.47397589683532715
389,7.266569137573242,13.468894004821777,8.508843670842521e-05,3.6207149028778076,3.605027198791504,3.6617069244384766,0.0021959913428872824,0.004047739785164595,0.4706122875213623,0.4789940118789673
390,7.364651203155518,18.70421600341797,8.501598753161258e-05,3.6753993034362793,3.695051670074463,3.6589741706848145,0.002909132046625018,0.0032102016266435385,0.4737510085105896,0.4781719446182251
